id,name,price,desc
5441,qggmm_5441,4696.46,"Item & <5441> ""qggmm_5441"" 'ok'"
5442,jbldw_5442,7536.87,"Item & <5442> ""jbldw_5442"" 'ok'"
5443,fuvqf_5443,8389.74,"Item & <5443> ""fuvqf_5443"" 'ok'"
5444,jrlbt_5444,4616.53,"Item & <5444> ""jrlbt_5444"" 'ok'"
5445,lebpz_5445,7222.15,"Item & <5445> ""lebpz_5445"" 'ok'"
5446,vhnaz_5446,474.51,"Item & <5446> ""vhnaz_5446"" 'ok'"
5447,lrovm_5447,3736.65,"Item & <5447> ""lrovm_5447"" 'ok'"
5448,aeqxs_5448,3206.73,"Item & <5448> ""aeqxs_5448"" 'ok'"
5449,uddyv_5449,8072.73,"Item & <5449> ""uddyv_5449"" 'ok'"
5450,qwboa_5450,5761.95,"Item & <5450> ""qwboa_5450"" 'ok'"
5451,mvhml_5451,7414.01,"Item & <5451> ""mvhml_5451"" 'ok'"
5452,whfrl_5452,9186.40,"Item & <5452> ""whfrl_5452"" 'ok'"
5453,heylw_5453,5191.89,"Item & <5453> ""heylw_5453"" 'ok'"
5454,lgfdn_5454,77.35,"Item & <5454> ""lgfdn_5454"" 'ok'"
5455,rtmsl_5455,1089.00,"Item & <5455> ""rtmsl_5455"" 'ok'"
5456,fkksi_5456,2644.55,"Item & <5456> ""fkksi_5456"" 'ok'"
5457,aozyp_5457,7372.52,"Item & <5457> ""aozyp_5457"" 'ok'"
5458,yvicj_5458,3123.21,"Item & <5458> ""yvicj_5458"" 'ok'"
5459,fjkdf_5459,9851.78,"Item & <5459> ""fjkdf_5459"" 'ok'"
5460,xjdpf_5460,9411.85,"Item & <5460> ""xjdpf_5460"" 'ok'"
5461,aivyk_5461,3830.30,"Item & <5461> ""aivyk_5461"" 'ok'"
5462,hyayd_5462,6799.43,"Item & <5462> ""hyayd_5462"" 'ok'"
5463,hzdxc_5463,6526.75,"Item & <5463> ""hzdxc_5463"" 'ok'"
5464,dyhty_5464,568.23,"Item & <5464> ""dyhty_5464"" 'ok'"
5465,ywlml_5465,9919.40,"Item & <5465> ""ywlml_5465"" 'ok'"
5466,adbnl_5466,3067.34,"Item & <5466> ""adbnl_5466"" 'ok'"
5467,opymo_5467,311.53,"Item & <5467> ""opymo_5467"" 'ok'"
5468,ihfiu_5468,9936.22,"Item & <5468> ""ihfiu_5468"" 'ok'"
5469,hopco_5469,8567.80,"Item & <5469> ""hopco_5469"" 'ok'"
5470,mutgs_5470,688.63,"Item & <5470> ""mutgs_5470"" 'ok'"
5471,hssgr_5471,2548.20,"Item & <5471> ""hssgr_5471"" 'ok'"
5472,ivspg_5472,3514.44,"Item & <5472> ""ivspg_5472"" 'ok'"
5473,mpedr_5473,531.64,"Item & <5473> ""mpedr_5473"" 'ok'"
5474,viejk_5474,124.84,"Item & <5474> ""viejk_5474"" 'ok'"
5475,jkxrk_5475,288.06,"Item & <5475> ""jkxrk_5475"" 'ok'"
5476,chybk_5476,6207.50,"Item & <5476> ""chybk_5476"" 'ok'"
5477,xunwl_5477,5559.13,"Item & <5477> ""xunwl_5477"" 'ok'"
5478,nxcdb_5478,8739.57,"Item & <5478> ""nxcdb_5478"" 'ok'"
5479,cwnfb_5479,2755.18,"Item & <5479> ""cwnfb_5479"" 'ok'"
5480,dsrpn_5480,5589.80,"Item & <5480> ""dsrpn_5480"" 'ok'"
5481,eahuq_5481,2063.91,"Item & <5481> ""eahuq_5481"" 'ok'"
5482,fqyfz_5482,5170.50,"Item & <5482> ""fqyfz_5482"" 'ok'"
5483,roiup_5483,9618.46,"Item & <5483> ""roiup_5483"" 'ok'"
5484,iglre_5484,122.32,"Item & <5484> ""iglre_5484"" 'ok'"
5485,cpqie_5485,3667.34,"Item & <5485> ""cpqie_5485"" 'ok'"
5486,xhcmg_5486,2082.87,"Item & <5486> ""xhcmg_5486"" 'ok'"
5487,rbahg_5487,4233.05,"Item & <5487> ""rbahg_5487"" 'ok'"
5488,rstqo_5488,2199.74,"Item & <5488> ""rstqo_5488"" 'ok'"
5489,avuel_5489,1848.05,"Item & <5489> ""avuel_5489"" 'ok'"
5490,cqcho_5490,9470.18,"Item & <5490> ""cqcho_5490"" 'ok'"
5491,gunoj_5491,6952.93,"Item & <5491> ""gunoj_5491"" 'ok'"
5492,fjfts_5492,478.90,"Item & <5492> ""fjfts_5492"" 'ok'"
5493,ilrtr_5493,112.96,"Item & <5493> ""ilrtr_5493"" 'ok'"
5494,pesfs_5494,4163.95,"Item & <5494> ""pesfs_5494"" 'ok'"
5495,zgdoq_5495,2843.88,"Item & <5495> ""zgdoq_5495"" 'ok'"
5496,heqdq_5496,177.39,"Item & <5496> ""heqdq_5496"" 'ok'"
5497,vxlrh_5497,4577.97,"Item & <5497> ""vxlrh_5497"" 'ok'"
5498,aijii_5498,9194.91,"Item & <5498> ""aijii_5498"" 'ok'"
5499,zlzeb_5499,1977.87,"Item & <5499> ""zlzeb_5499"" 'ok'"
5500,tlokk_5500,9618.24,"Item & <5500> ""tlokk_5500"" 'ok'"
5501,ubfeu_5501,1186.64,"Item & <5501> ""ubfeu_5501"" 'ok'"
5502,crjve_5502,5271.43,"Item & <5502> ""crjve_5502"" 'ok'"
5503,twcsd_5503,6308.28,"Item & <5503> ""twcsd_5503"" 'ok'"
5504,sfnfw_5504,4889.76,"Item & <5504> ""sfnfw_5504"" 'ok'"
5505,tnxqg_5505,9591.84,"Item & <5505> ""tnxqg_5505"" 'ok'"
5506,sflre_5506,74.28,"Item & <5506> ""sflre_5506"" 'ok'"
5507,bmada_5507,2431.95,"Item & <5507> ""bmada_5507"" 'ok'"
5508,lfjtr_5508,2282.87,"Item & <5508> ""lfjtr_5508"" 'ok'"
5509,hcfuq_5509,795.64,"Item & <5509> ""hcfuq_5509"" 'ok'"
5510,diuta_5510,6683.92,"Item & <5510> ""diuta_5510"" 'ok'"
5511,ejvjc_5511,8927.64,"Item & <5511> ""ejvjc_5511"" 'ok'"
5512,gedql_5512,2929.42,"Item & <5512> ""gedql_5512"" 'ok'"
5513,kpfhv_5513,4305.67,"Item & <5513> ""kpfhv_5513"" 'ok'"
5514,zthig_5514,6939.75,"Item & <5514> ""zthig_5514"" 'ok'"
5515,stwaj_5515,7161.55,"Item & <5515> ""stwaj_5515"" 'ok'"
5516,ggdxv_5516,5662.78,"Item & <5516> ""ggdxv_5516"" 'ok'"
5517,drkji_5517,5896.64,"Item & <5517> ""drkji_5517"" 'ok'"
5518,pqssi_5518,4607.60,"Item & <5518> ""pqssi_5518"" 'ok'"
5519,fgrfi_5519,7583.85,"Item & <5519> ""fgrfi_5519"" 'ok'"
5520,sugjr_5520,7827.56,"Item & <5520> ""sugjr_5520"" 'ok'"
5521,aulmm_5521,181.29,"Item & <5521> ""aulmm_5521"" 'ok'"
5522,apvqf_5522,4540.44,"Item & <5522> ""apvqf_5522"" 'ok'"
5523,xegbf_5523,1532.39,"Item & <5523> ""xegbf_5523"" 'ok'"
5524,zakcf_5524,8139.66,"Item & <5524> ""zakcf_5524"" 'ok'"
5525,qgoav_5525,2096.33,"Item & <5525> ""qgoav_5525"" 'ok'"
5526,crqzh_5526,6804.28,"Item & <5526> ""crqzh_5526"" 'ok'"
5527,voxyl_5527,9182.55,"Item & <5527> ""voxyl_5527"" 'ok'"
5528,nbbff_5528,1349.34,"Item & <5528> ""nbbff_5528"" 'ok'"
5529,tactq_5529,2995.34,"Item & <5529> ""tactq_5529"" 'ok'"
5530,kbhba_5530,6911.18,"Item & <5530> ""kbhba_5530"" 'ok'"
5531,diczl_5531,6203.60,"Item & <5531> ""diczl_5531"" 'ok'"
5532,biyzx_5532,211.28,"Item & <5532> ""biyzx_5532"" 'ok'"
5533,pduqz_5533,5773.59,"Item & <5533> ""pduqz_5533"" 'ok'"
5534,xkrix_5534,9559.68,"Item & <5534> ""xkrix_5534"" 'ok'"
5535,eedvp_5535,2229.38,"Item & <5535> ""eedvp_5535"" 'ok'"
5536,axivb_5536,4188.61,"Item & <5536> ""axivb_5536"" 'ok'"
5537,xjmhi_5537,2999.56,"Item & <5537> ""xjmhi_5537"" 'ok'"
5538,rwuhi_5538,7760.66,"Item & <5538> ""rwuhi_5538"" 'ok'"
5539,bdnzj_5539,9803.10,"Item & <5539> ""bdnzj_5539"" 'ok'"
5540,qalpt_5540,8157.80,"Item & <5540> ""qalpt_5540"" 'ok'"
5541,spwes_5541,6885.31,"Item & <5541> ""spwes_5541"" 'ok'"
5542,zothm_5542,6803.56,"Item & <5542> ""zothm_5542"" 'ok'"
5543,gmjce_5543,9994.71,"Item & <5543> ""gmjce_5543"" 'ok'"
5544,hhmef_5544,1684.16,"Item & <5544> ""hhmef_5544"" 'ok'"
5545,poozr_5545,9720.59,"Item & <5545> ""poozr_5545"" 'ok'"
5546,ohtzq_5546,8532.96,"Item & <5546> ""ohtzq_5546"" 'ok'"
5547,vfopm_5547,1263.22,"Item & <5547> ""vfopm_5547"" 'ok'"
5548,lfuoj_5548,3328.65,"Item & <5548> ""lfuoj_5548"" 'ok'"
5549,hhxsw_5549,3383.03,"Item & <5549> ""hhxsw_5549"" 'ok'"
5550,amybe_5550,4389.26,"Item & <5550> ""amybe_5550"" 'ok'"
5551,pmwle_5551,5305.14,"Item & <5551> ""pmwle_5551"" 'ok'"
5552,fxqcp_5552,297.34,"Item & <5552> ""fxqcp_5552"" 'ok'"
5553,ipvda_5553,368.17,"Item & <5553> ""ipvda_5553"" 'ok'"
5554,hhxsl_5554,2770.70,"Item & <5554> ""hhxsl_5554"" 'ok'"
5555,ujbts_5555,9338.25,"Item & <5555> ""ujbts_5555"" 'ok'"
5556,gcvmm_5556,1211.76,"Item & <5556> ""gcvmm_5556"" 'ok'"
5557,vvgob_5557,9435.15,"Item & <5557> ""vvgob_5557"" 'ok'"
5558,hrzwm_5558,3383.78,"Item & <5558> ""hrzwm_5558"" 'ok'"
5559,yyfui_5559,8746.59,"Item & <5559> ""yyfui_5559"" 'ok'"
5560,bfckr_5560,9616.07,"Item & <5560> ""bfckr_5560"" 'ok'"
5561,olhmp_5561,289.37,"Item & <5561> ""olhmp_5561"" 'ok'"
5562,zputv_5562,9192.38,"Item & <5562> ""zputv_5562"" 'ok'"
5563,apmgh_5563,9371.26,"Item & <5563> ""apmgh_5563"" 'ok'"
5564,ofsmr_5564,4153.09,"Item & <5564> ""ofsmr_5564"" 'ok'"
5565,jjncg_5565,2395.28,"Item & <5565> ""jjncg_5565"" 'ok'"
5566,flund_5566,6204.68,"Item & <5566> ""flund_5566"" 'ok'"
5567,cdftq_5567,1879.91,"Item & <5567> ""cdftq_5567"" 'ok'"
5568,ezzbz_5568,9210.49,"Item & <5568> ""ezzbz_5568"" 'ok'"
5569,mmynx_5569,9574.90,"Item & <5569> ""mmynx_5569"" 'ok'"
5570,idmkx_5570,3289.96,"Item & <5570> ""idmkx_5570"" 'ok'"
5571,klanj_5571,1385.20,"Item & <5571> ""klanj_5571"" 'ok'"
5572,sdjmv_5572,3646.20,"Item & <5572> ""sdjmv_5572"" 'ok'"
5573,lewhv_5573,1532.22,"Item & <5573> ""lewhv_5573"" 'ok'"
5574,cprkv_5574,493.17,"Item & <5574> ""cprkv_5574"" 'ok'"
5575,zbfgz_5575,1363.77,"Item & <5575> ""zbfgz_5575"" 'ok'"
5576,eejkp_5576,7139.23,"Item & <5576> ""eejkp_5576"" 'ok'"
5577,iueap_5577,7908.02,"Item & <5577> ""iueap_5577"" 'ok'"
5578,vdtvk_5578,1570.85,"Item & <5578> ""vdtvk_5578"" 'ok'"
5579,ibzgl_5579,3230.28,"Item & <5579> ""ibzgl_5579"" 'ok'"
5580,anqts_5580,7110.77,"Item & <5580> ""anqts_5580"" 'ok'"
5581,njehh_5581,1229.94,"Item & <5581> ""njehh_5581"" 'ok'"
5582,gqjzw_5582,1769.03,"Item & <5582> ""gqjzw_5582"" 'ok'"
5583,ruloa_5583,1122.52,"Item & <5583> ""ruloa_5583"" 'ok'"
5584,juqtj_5584,757.66,"Item & <5584> ""juqtj_5584"" 'ok'"
5585,qtwwj_5585,938.30,"Item & <5585> ""qtwwj_5585"" 'ok'"
5586,ukfup_5586,2039.41,"Item & <5586> ""ukfup_5586"" 'ok'"
5587,dendl_5587,8073.80,"Item & <5587> ""dendl_5587"" 'ok'"
5588,mkjpy_5588,6424.73,"Item & <5588> ""mkjpy_5588"" 'ok'"
5589,mnqke_5589,3820.89,"Item & <5589> ""mnqke_5589"" 'ok'"
5590,iylit_5590,1431.36,"Item & <5590> ""iylit_5590"" 'ok'"
5591,vvgfb_5591,7419.07,"Item & <5591> ""vvgfb_5591"" 'ok'"
5592,zzxql_5592,9422.99,"Item & <5592> ""zzxql_5592"" 'ok'"
5593,oajvf_5593,6112.62,"Item & <5593> ""oajvf_5593"" 'ok'"
5594,rclut_5594,8511.54,"Item & <5594> ""rclut_5594"" 'ok'"
5595,ungkh_5595,674.96,"Item & <5595> ""ungkh_5595"" 'ok'"
5596,qbnzg_5596,6137.44,"Item & <5596> ""qbnzg_5596"" 'ok'"
5597,gtfaw_5597,545.21,"Item & <5597> ""gtfaw_5597"" 'ok'"
5598,vasvn_5598,4203.07,"Item & <5598> ""vasvn_5598"" 'ok'"
5599,yqwts_5599,5571.86,"Item & <5599> ""yqwts_5599"" 'ok'"
5600,izhto_5600,1655.17,"Item & <5600> ""izhto_5600"" 'ok'"
5601,hyfwa_5601,7426.47,"Item & <5601> ""hyfwa_5601"" 'ok'"
5602,akznt_5602,8316.93,"Item & <5602> ""akznt_5602"" 'ok'"
5603,vcjzq_5603,7389.03,"Item & <5603> ""vcjzq_5603"" 'ok'"
5604,pjdgw_5604,2987.43,"Item & <5604> ""pjdgw_5604"" 'ok'"
5605,mbzkd_5605,9879.34,"Item & <5605> ""mbzkd_5605"" 'ok'"
5606,ngkdm_5606,5698.01,"Item & <5606> ""ngkdm_5606"" 'ok'"
5607,kogsb_5607,5581.49,"Item & <5607> ""kogsb_5607"" 'ok'"
5608,gtiag_5608,2493.24,"Item & <5608> ""gtiag_5608"" 'ok'"
5609,clolu_5609,3759.93,"Item & <5609> ""clolu_5609"" 'ok'"
5610,ikcmo_5610,4224.85,"Item & <5610> ""ikcmo_5610"" 'ok'"
5611,uffbv_5611,3185.33,"Item & <5611> ""uffbv_5611"" 'ok'"
5612,errna_5612,1801.34,"Item & <5612> ""errna_5612"" 'ok'"
5613,faxiv_5613,9126.70,"Item & <5613> ""faxiv_5613"" 'ok'"
5614,uinko_5614,5090.54,"Item & <5614> ""uinko_5614"" 'ok'"
5615,woorx_5615,5125.01,"Item & <5615> ""woorx_5615"" 'ok'"
5616,ouxcc_5616,8614.75,"Item & <5616> ""ouxcc_5616"" 'ok'"
5617,ppqux_5617,5615.93,"Item & <5617> ""ppqux_5617"" 'ok'"
5618,hdoij_5618,5570.14,"Item & <5618> ""hdoij_5618"" 'ok'"
5619,umlyr_5619,3913.77,"Item & <5619> ""umlyr_5619"" 'ok'"
5620,zitnq_5620,925.78,"Item & <5620> ""zitnq_5620"" 'ok'"
5621,hhany_5621,6420.71,"Item & <5621> ""hhany_5621"" 'ok'"
5622,nwrec_5622,5973.87,"Item & <5622> ""nwrec_5622"" 'ok'"
5623,tcrpj_5623,3400.81,"Item & <5623> ""tcrpj_5623"" 'ok'"
5624,rjjcc_5624,8296.61,"Item & <5624> ""rjjcc_5624"" 'ok'"
5625,axvys_5625,9265.25,"Item & <5625> ""axvys_5625"" 'ok'"
5626,ewpsn_5626,4607.40,"Item & <5626> ""ewpsn_5626"" 'ok'"
5627,lefrz_5627,548.49,"Item & <5627> ""lefrz_5627"" 'ok'"
5628,rygmd_5628,654.05,"Item & <5628> ""rygmd_5628"" 'ok'"
5629,caien_5629,8463.56,"Item & <5629> ""caien_5629"" 'ok'"
5630,qfanc_5630,9087.87,"Item & <5630> ""qfanc_5630"" 'ok'"
5631,aslgb_5631,5999.94,"Item & <5631> ""aslgb_5631"" 'ok'"
5632,cnqnb_5632,739.89,"Item & <5632> ""cnqnb_5632"" 'ok'"
5633,vpmbm_5633,8683.49,"Item & <5633> ""vpmbm_5633"" 'ok'"
5634,susbi_5634,3794.07,"Item & <5634> ""susbi_5634"" 'ok'"
5635,smkts_5635,3921.02,"Item & <5635> ""smkts_5635"" 'ok'"
5636,iregg_5636,6455.25,"Item & <5636> ""iregg_5636"" 'ok'"
5637,vwlzc_5637,6848.05,"Item & <5637> ""vwlzc_5637"" 'ok'"
5638,ddgrq_5638,2813.91,"Item & <5638> ""ddgrq_5638"" 'ok'"
5639,jjglg_5639,541.22,"Item & <5639> ""jjglg_5639"" 'ok'"
5640,jeexh_5640,529.38,"Item & <5640> ""jeexh_5640"" 'ok'"
5641,dtyjz_5641,4931.52,"Item & <5641> ""dtyjz_5641"" 'ok'"
5642,ncyzp_5642,3801.66,"Item & <5642> ""ncyzp_5642"" 'ok'"
5643,iewti_5643,3219.49,"Item & <5643> ""iewti_5643"" 'ok'"
5644,ihpql_5644,5761.97,"Item & <5644> ""ihpql_5644"" 'ok'"
5645,gwruj_5645,9830.24,"Item & <5645> ""gwruj_5645"" 'ok'"
5646,jkhln_5646,7443.27,"Item & <5646> ""jkhln_5646"" 'ok'"
5647,qqive_5647,516.79,"Item & <5647> ""qqive_5647"" 'ok'"
5648,bzwon_5648,6631.71,"Item & <5648> ""bzwon_5648"" 'ok'"
5649,fijus_5649,2288.93,"Item & <5649> ""fijus_5649"" 'ok'"
5650,vacpy_5650,7918.12,"Item & <5650> ""vacpy_5650"" 'ok'"
5651,zrpbf_5651,8568.88,"Item & <5651> ""zrpbf_5651"" 'ok'"
5652,tgldp_5652,4348.86,"Item & <5652> ""tgldp_5652"" 'ok'"
5653,mvgfq_5653,701.95,"Item & <5653> ""mvgfq_5653"" 'ok'"
5654,omluz_5654,2728.98,"Item & <5654> ""omluz_5654"" 'ok'"
5655,miwuz_5655,2357.76,"Item & <5655> ""miwuz_5655"" 'ok'"
5656,xnonc_5656,5787.02,"Item & <5656> ""xnonc_5656"" 'ok'"
5657,nvppf_5657,5654.25,"Item & <5657> ""nvppf_5657"" 'ok'"
5658,ahmvc_5658,9551.76,"Item & <5658> ""ahmvc_5658"" 'ok'"
5659,qzovu_5659,4605.90,"Item & <5659> ""qzovu_5659"" 'ok'"
5660,gummu_5660,9542.62,"Item & <5660> ""gummu_5660"" 'ok'"
5661,giaus_5661,454.90,"Item & <5661> ""giaus_5661"" 'ok'"
5662,hskal_5662,267.77,"Item & <5662> ""hskal_5662"" 'ok'"
5663,qdhoq_5663,6338.30,"Item & <5663> ""qdhoq_5663"" 'ok'"
5664,ynuhs_5664,9770.29,"Item & <5664> ""ynuhs_5664"" 'ok'"
5665,lcimt_5665,3254.56,"Item & <5665> ""lcimt_5665"" 'ok'"
5666,brvyj_5666,5721.29,"Item & <5666> ""brvyj_5666"" 'ok'"
5667,jbcvf_5667,3223.36,"Item & <5667> ""jbcvf_5667"" 'ok'"
5668,etkhr_5668,2493.90,"Item & <5668> ""etkhr_5668"" 'ok'"
5669,udmot_5669,1980.89,"Item & <5669> ""udmot_5669"" 'ok'"
5670,eccbn_5670,7483.14,"Item & <5670> ""eccbn_5670"" 'ok'"
5671,lejrx_5671,4381.90,"Item & <5671> ""lejrx_5671"" 'ok'"
5672,mbika_5672,1386.54,"Item & <5672> ""mbika_5672"" 'ok'"
5673,cmmbg_5673,8740.44,"Item & <5673> ""cmmbg_5673"" 'ok'"
5674,pvfyb_5674,277.73,"Item & <5674> ""pvfyb_5674"" 'ok'"
5675,fgdxm_5675,662.92,"Item & <5675> ""fgdxm_5675"" 'ok'"
5676,kqphe_5676,6034.19,"Item & <5676> ""kqphe_5676"" 'ok'"
5677,qoyle_5677,8777.59,"Item & <5677> ""qoyle_5677"" 'ok'"
5678,rkpwi_5678,866.52,"Item & <5678> ""rkpwi_5678"" 'ok'"
5679,oxqxz_5679,4288.68,"Item & <5679> ""oxqxz_5679"" 'ok'"
5680,lkqgr_5680,7071.77,"Item & <5680> ""lkqgr_5680"" 'ok'"
5681,hlzxr_5681,8272.21,"Item & <5681> ""hlzxr_5681"" 'ok'"
5682,jhorj_5682,8653.75,"Item & <5682> ""jhorj_5682"" 'ok'"
5683,noxfd_5683,9324.24,"Item & <5683> ""noxfd_5683"" 'ok'"
5684,umqno_5684,2094.55,"Item & <5684> ""umqno_5684"" 'ok'"
5685,gkzrm_5685,6830.19,"Item & <5685> ""gkzrm_5685"" 'ok'"
5686,cjskz_5686,5437.93,"Item & <5686> ""cjskz_5686"" 'ok'"
5687,zqtry_5687,84.19,"Item & <5687> ""zqtry_5687"" 'ok'"
5688,ymldi_5688,3843.34,"Item & <5688> ""ymldi_5688"" 'ok'"
5689,fbosy_5689,7113.76,"Item & <5689> ""fbosy_5689"" 'ok'"
5690,euwga_5690,8767.24,"Item & <5690> ""euwga_5690"" 'ok'"
5691,mdkmw_5691,4864.90,"Item & <5691> ""mdkmw_5691"" 'ok'"
5692,vdnov_5692,2996.73,"Item & <5692> ""vdnov_5692"" 'ok'"
5693,mvpxk_5693,167.52,"Item & <5693> ""mvpxk_5693"" 'ok'"
5694,zmljj_5694,1163.76,"Item & <5694> ""zmljj_5694"" 'ok'"
5695,rjwru_5695,3869.55,"Item & <5695> ""rjwru_5695"" 'ok'"
5696,sxpnp_5696,4504.17,"Item & <5696> ""sxpnp_5696"" 'ok'"
5697,axgqj_5697,4455.27,"Item & <5697> ""axgqj_5697"" 'ok'"
5698,rlgyt_5698,4650.75,"Item & <5698> ""rlgyt_5698"" 'ok'"
5699,wnkrx_5699,7856.25,"Item & <5699> ""wnkrx_5699"" 'ok'"
5700,uwrsp_5700,2382.80,"Item & <5700> ""uwrsp_5700"" 'ok'"
5701,nhvmr_5701,308.99,"Item & <5701> ""nhvmr_5701"" 'ok'"
5702,oqanz_5702,6807.13,"Item & <5702> ""oqanz_5702"" 'ok'"
5703,civmv_5703,8812.05,"Item & <5703> ""civmv_5703"" 'ok'"
5704,sbuam_5704,6042.11,"Item & <5704> ""sbuam_5704"" 'ok'"
5705,urwlz_5705,1591.98,"Item & <5705> ""urwlz_5705"" 'ok'"
5706,rfria_5706,6553.15,"Item & <5706> ""rfria_5706"" 'ok'"
5707,yrkkf_5707,2000.74,"Item & <5707> ""yrkkf_5707"" 'ok'"
5708,ajeng_5708,6823.96,"Item & <5708> ""ajeng_5708"" 'ok'"
5709,sbxmh_5709,5629.47,"Item & <5709> ""sbxmh_5709"" 'ok'"
5710,aogxk_5710,7814.21,"Item & <5710> ""aogxk_5710"" 'ok'"
5711,pjzmk_5711,681.20,"Item & <5711> ""pjzmk_5711"" 'ok'"
5712,iagxw_5712,5075.86,"Item & <5712> ""iagxw_5712"" 'ok'"
5713,zbsxf_5713,3391.47,"Item & <5713> ""zbsxf_5713"" 'ok'"
5714,yivzg_5714,870.56,"Item & <5714> ""yivzg_5714"" 'ok'"
5715,urfmo_5715,7966.01,"Item & <5715> ""urfmo_5715"" 'ok'"
5716,oqnun_5716,8337.62,"Item & <5716> ""oqnun_5716"" 'ok'"
5717,mxses_5717,1449.32,"Item & <5717> ""mxses_5717"" 'ok'"
5718,hzpgv_5718,1605.23,"Item & <5718> ""hzpgv_5718"" 'ok'"
5719,feebi_5719,8956.10,"Item & <5719> ""feebi_5719"" 'ok'"
5720,uwwax_5720,7520.66,"Item & <5720> ""uwwax_5720"" 'ok'"
5721,daact_5721,4814.47,"Item & <5721> ""daact_5721"" 'ok'"
5722,plqpp_5722,6856.34,"Item & <5722> ""plqpp_5722"" 'ok'"
5723,vqxcj_5723,5810.39,"Item & <5723> ""vqxcj_5723"" 'ok'"
5724,qrect_5724,3361.19,"Item & <5724> ""qrect_5724"" 'ok'"
5725,kcigu_5725,1586.75,"Item & <5725> ""kcigu_5725"" 'ok'"
5726,vhrzu_5726,7816.89,"Item & <5726> ""vhrzu_5726"" 'ok'"
5727,imbvz_5727,2750.54,"Item & <5727> ""imbvz_5727"" 'ok'"
5728,evrtv_5728,2408.20,"Item & <5728> ""evrtv_5728"" 'ok'"
5729,emruk_5729,3355.75,"Item & <5729> ""emruk_5729"" 'ok'"
5730,ykneb_5730,4694.32,"Item & <5730> ""ykneb_5730"" 'ok'"
5731,sozhb_5731,8087.44,"Item & <5731> ""sozhb_5731"" 'ok'"
5732,iwxos_5732,6360.04,"Item & <5732> ""iwxos_5732"" 'ok'"
5733,sowwq_5733,29.36,"Item & <5733> ""sowwq_5733"" 'ok'"
5734,xtzrk_5734,974.45,"Item & <5734> ""xtzrk_5734"" 'ok'"
5735,hnstp_5735,1484.97,"Item & <5735> ""hnstp_5735"" 'ok'"
5736,fydan_5736,4372.90,"Item & <5736> ""fydan_5736"" 'ok'"
5737,csukh_5737,7412.54,"Item & <5737> ""csukh_5737"" 'ok'"
5738,afuul_5738,8572.87,"Item & <5738> ""afuul_5738"" 'ok'"
5739,dzebm_5739,7244.70,"Item & <5739> ""dzebm_5739"" 'ok'"
5740,rnlvf_5740,525.79,"Item & <5740> ""rnlvf_5740"" 'ok'"
5741,dqyyh_5741,700.45,"Item & <5741> ""dqyyh_5741"" 'ok'"
5742,fivvl_5742,8278.44,"Item & <5742> ""fivvl_5742"" 'ok'"
5743,melre_5743,3625.04,"Item & <5743> ""melre_5743"" 'ok'"
5744,rmanw_5744,8544.26,"Item & <5744> ""rmanw_5744"" 'ok'"
5745,lionr_5745,1450.85,"Item & <5745> ""lionr_5745"" 'ok'"
5746,rhlte_5746,7246.18,"Item & <5746> ""rhlte_5746"" 'ok'"
5747,rdqog_5747,4609.51,"Item & <5747> ""rdqog_5747"" 'ok'"
5748,kbqmk_5748,4797.56,"Item & <5748> ""kbqmk_5748"" 'ok'"
5749,awrev_5749,4951.19,"Item & <5749> ""awrev_5749"" 'ok'"
5750,ypnnc_5750,2971.43,"Item & <5750> ""ypnnc_5750"" 'ok'"
5751,zrjev_5751,6556.27,"Item & <5751> ""zrjev_5751"" 'ok'"
5752,riizb_5752,3861.95,"Item & <5752> ""riizb_5752"" 'ok'"
5753,teomf_5753,1426.23,"Item & <5753> ""teomf_5753"" 'ok'"
5754,cfwle_5754,107.18,"Item & <5754> ""cfwle_5754"" 'ok'"
5755,cbhnf_5755,7538.90,"Item & <5755> ""cbhnf_5755"" 'ok'"
5756,etivb_5756,3722.65,"Item & <5756> ""etivb_5756"" 'ok'"
5757,drttu_5757,4660.71,"Item & <5757> ""drttu_5757"" 'ok'"
5758,fgeei_5758,9403.82,"Item & <5758> ""fgeei_5758"" 'ok'"
5759,zosws_5759,3895.76,"Item & <5759> ""zosws_5759"" 'ok'"
5760,xtoip_5760,6716.14,"Item & <5760> ""xtoip_5760"" 'ok'"
5761,faxyf_5761,8477.16,"Item & <5761> ""faxyf_5761"" 'ok'"
5762,oqezw_5762,5101.49,"Item & <5762> ""oqezw_5762"" 'ok'"
5763,fmghh_5763,1107.32,"Item & <5763> ""fmghh_5763"" 'ok'"
5764,xxaps_5764,8914.24,"Item & <5764> ""xxaps_5764"" 'ok'"
5765,lthos_5765,1825.02,"Item & <5765> ""lthos_5765"" 'ok'"
5766,gtkkk_5766,1626.84,"Item & <5766> ""gtkkk_5766"" 'ok'"
5767,kozds_5767,2769.61,"Item & <5767> ""kozds_5767"" 'ok'"
5768,aleiu_5768,2125.42,"Item & <5768> ""aleiu_5768"" 'ok'"
5769,xryhx_5769,1586.27,"Item & <5769> ""xryhx_5769"" 'ok'"
5770,dbqcb_5770,88.29,"Item & <5770> ""dbqcb_5770"" 'ok'"
5771,dqvkj_5771,7759.90,"Item & <5771> ""dqvkj_5771"" 'ok'"
5772,trjxl_5772,8293.12,"Item & <5772> ""trjxl_5772"" 'ok'"
5773,yvsrp_5773,8691.80,"Item & <5773> ""yvsrp_5773"" 'ok'"
